SMILES,Tg,PID,Polymer Class,Tensile_Strength,Elastic_Modulus
*CCCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,59.0,P100044,Polyamides/thioamides,26.41,0.7
*CCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,33.0,P100045,Polyamides/thioamides,24.7,0.62
*CCCP(CCCNC(=O)CCCCC(=O)N*)c1ccccc1,49.0,P100047,Polyamides/thioamides,38.43,1.32
*CCCP(=O)(CCCNC(=O)CCCCC(=O)N*)c1ccccc1,55.0,P100048,Polyamides/thioamides,39.23,1.36
*CCCCCCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,163.0,P100049,Polyamides/thioamides,63.46,2.03
*CC1CCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)CC1,236.0,P100050,Polyamides/thioamides,70.77,2.49
*Cc1cccc(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)c1,192.0,P100051,Polyamides/thioamides,93.71,3.22
*Cc1ccc(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)cc1,204.0,P100052,Polyamides/thioamides,84.02,3.08
*CC(C)CCC(C)CNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,149.0,P100053,Polyamides/thioamides,62.48,2.32
*CCC(C)C(C)CCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,173.0,P100054,Polyamides/thioamides,56.7,2.48
*CCCC1(CCCNC(=O)c2ccccc2-c2ccccc2C(=O)N*)c2ccccc2-c2ccccc21,165.0,P100056,Polyamides/thioamides,106.59,4.2
*CCCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,104.0,P100058,Polyamides/thioamides,49.34,1.87
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,142.0,P100059,Polyamides/thioamides,34.39,0.9
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,144.0,P100060,Polyamides/thioamides,39.82,1.03
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,75.0,P100063,Polyamides/thioamides,28.25,1.13
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,93.0,P100064,Polyamides/thioamides,36.22,1.47
*CCc1ccc(CCNC(=O)CCCCCCCCCC(=O)N*)cc1,96.0,P100065,Polyamides/thioamides,41.25,1.63
*CCc1ccc(CCNC(=O)CCCCCCCCC(=O)N*)cc1,105.0,P100066,Polyamides/thioamides,40.7,1.49
*CCCC(C)(C)CNC(=O)CCCC(=O)N*,82.0,P100067,Polyamides/thioamides,31.76,0.88
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,294.0,P100068,Polyamides/thioamides,115.79,4.23
*CCCCCCNC(=O)c1cccc(C(=O)N*)c1,120.0,P100069,Polyamides/thioamides,51.58,2.03
*CCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,110.0,P100070,Polyamides/thioamides,49.93,1.91
*CC1CCC(CNC(=O)c2cccc(C(=O)N*)c2)CC1,208.0,P100071,Polyamides/thioamides,65.64,2.7
*CCCC1(CCCNC(=O)c2cccc(C(=O)N*)c2)c2ccccc2-c2ccccc21,175.0,P100072,Polyamides/thioamides,85.78,3.79
*Cc1cccc(CNC(=O)c2cccc(C(=O)N*)c2)c1,172.0,P100073,Polyamides/thioamides,80.9,3.09
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,125.0,P100074,Polyamides/thioamides,59.79,2.02
*CCCC(C)(C)CNC(=O)c1cccc(C(=O)N*)c1,153.0,P100075,Polyamides/thioamides,57.6,2.43
*Nc1ccc(Cc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,265.0,P100076,Polyamides/thioamides,96.9,4.27
*CCCCCCCCCCNC(=O)/C=C(\C)C(=O)N*,74.0,P100077,Polyamides/thioamides,26.95,0.71
*CCCCCCNC(=O)/C=C(\C)C(=O)N*,94.0,P100078,Polyamides/thioamides,34.15,0.98
*Cc1cccc(CNC(=O)/C=C(\C)C(=O)N*)c1,135.0,P100079,Polyamides/thioamides,59.18,2.41
*CCCCCCNC(=O)CCC(C)CC(=O)N*,17.0,P100080,Polyamides/thioamides,20.21,0.58
*CC1CC(CNC(=O)c2cccc(C(=O)N*)c2)CC(C(C)(C)C)C1,209.0,P100081,Polyamides/thioamides,76.07,2.74
*Cc1cc(CNC(=O)CCCCC(=O)N*)cc(C(C)(C)C)c1,109.0,P100082,Polyamides/thioamides,57.81,2.11
*Cc1cc(CNC(=O)c2cccc(C(=O)N*)c2)cc(C(C)(C)C)c1,188.0,P100083,Polyamides/thioamides,92.33,3.14
*CC1CCCC(CNC(=O)c2cc(C(=O)N*)cc(C(C)(C)C)c2)C1,200.0,P100084,Polyamides/thioamides,66.39,2.35
*CC1CCCC(CNC(=O)c2cccc(C(=O)N*)c2)C1,180.0,P100085,Polyamides/thioamides,62.43,2.62
*CCCC1(CCCNC(=O)CCCCCCCCC(=O)N*)c2ccccc2-c2ccccc21,85.0,P100086,Polyamides/thioamides,61.25,2.17
*CCCCCCNC(=O)c1ccccc1-c1ccccc1C(=O)N*,122.5,P100087,Polyamides/thioamides,64.93,2.55
*CCCCCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,164.0,P100088,Polyamides/thioamides,75.75,3.01
*CCCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,182.0,P100089,Polyamides/thioamides,78.61,2.99
*CCCCCNC(=O)Cc1ccc(C(=O)N*)cc1,103.0,P100090,Polyamides/thioamides,47.13,1.86
*CCCCNC(=O)Cc1ccc(C(=O)N*)cc1,84.0,P100091,Polyamides/thioamides,49.27,1.71
*CCCNC(=O)Cc1ccc(C(=O)N*)cc1,109.0,P100092,Polyamides/thioamides,55.34,2.2
*CCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,110.0,P100094,Polyamides/thioamides,44.81,1.87
*CCCCCCNC(=O)CCC1(CCC(=O)N*)c2ccccc2-c2ccccc21,122.0,P100095,Polyamides/thioamides,67.87,2.45
*CCCCCCNC(=O)CCP(=S)(CCC(=O)N*)c1ccccc1,43.0,P100096,Polyamides/thioamides,40.27,1.43
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,29.0,P100097,Polyamides/thioamides,37.04,1.27
*CCCCCNC(=O)c1ccc(C(=O)N*)cc1,177.0,P100098,Polyamides/thioamides,61.35,2.52
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,150.8,P100099,Polyamides/thioamides,40.77,1.38
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,84.0,P100101,Polyamides/thioamides,52.33,1.88
*Cc1cccc(CNC(=O)c2ccccc2-c2ccccc2C(=O)N*)c1,159.0,P100102,Polyamides/thioamides,99.28,3.84
*Cc1ccc(CNC(=O)CC(C)(C)CC(C)C(=O)N*)cc1,125.0,P100103,Polyamides/thioamides,61.24,2.2
*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,105.0,P100104,Polyamides/thioamides,45.0,1.78
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,75.0,P100105,Polyamides/thioamides,32.27,1.14
*Cc1cccc(CNC(=O)CCC2(CCC(=O)N*)c3ccccc3-c3ccccc32)c1,150.0,P100106,Polyamides/thioamides,92.76,3.76
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,90.0,P100107,Polyamides/thioamides,40.36,1.31
*Cc1ccc(CNC(=O)CCCCCCCCC(=O)N*)cc1,115.0,P100108,Polyamides/thioamides,49.44,1.84
*Cc1ccc(CNC(=O)CCCCCCCCCCCC(=O)N*)cc1,100.0,P100109,Polyamides/thioamides,39.4,1.7
*Cc1ccc(CNC(=O)CCCCCCCCCC(=O)N*)cc1,110.0,P100110,Polyamides/thioamides,47.48,1.87
*CCCC(C)(C)CNC(=O)CCCCC(=O)N*,77.0,P100113,Polyamides/thioamides,30.07,0.89
*CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N*,65.0,P100114,Polyamides/thioamides,29.41,0.84
*CCCC(C)(C)CNC(=O)CCCCCCCC(=O)N*,63.0,P100115,Polyamides/thioamides,23.48,0.68
*CCCC(C)(C)CNC(=O)CCCCCC(=O)N*,70.5,P100116,Polyamides/thioamides,29.73,0.79
*CCCC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,157.0,P100117,Polyamides/thioamides,63.24,2.07
*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,325.0,P100118,Polyamides/thioamides,106.93,4.81
*Nc1cccc2c(NC(=O)c3ccc(C(*)=O)cc3)cccc12,305.0,P100119,Polyamides/thioamides,114.58,4.66
*CCCC(C)(C)CNC(=O)C(=O)N*,109.0,P100120,Polyamides/thioamides,37.56,1.38
*CCCCCCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,78.0,P100121,Polyamides/thioamides,28.38,1.04
*CCCC1(CCCNC(=O)CCC2(CCC(=O)N*)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,165.0,P100122,Polyamides/thioamides,117.63,4.42
*CCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,85.0,P100123,Polyamides/thioamides,38.3,1.44
*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,65.0,P100124,Polyamides/thioamides,27.48,0.85
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,275.0,P100126,Polyamides/thioamides,87.18,3.65
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,295.0,P100127,Polyamides/thioamides,93.53,3.84
*Nc1cccc(NC(=O)CCCCCCCCC(*)=O)c1,110.0,P100129,Polyamides/thioamides,46.21,1.97
*Nc1cccc(NC(=O)c2ccc(C(*)=O)cc2)c1,238.0,P100130,Polyamides/thioamides,79.16,3.65
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,295.0,P100131,Polyamides/thioamides,102.3,4.08
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,340.0,P100132,Polyamides/thioamides,117.76,5.11
*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,150.0,P100133,Polyamides/thioamides,54.92,1.95
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,130.0,P100134,Polyamides/thioamides,44.87,1.88
*CCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,160.0,P100135,Polyamides/thioamides,54.06,1.95
*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,132.5,P100136,Polyamides/thioamides,57.41,1.99
*CCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,115.0,P100137,Polyamides/thioamides,48.91,1.81
*Cc1cc(C)c(CNC(=O)c2ccc(C(=O)N*)cc2)cc1C,225.0,P100138,Polyamides/thioamides,82.07,3.38
*CCCC(C)(C)CCCNC(=O)c1ccc(C(=O)N*)cc1,152.0,P100139,Polyamides/thioamides,54.66,2.22
*NC(C)CCC(C)(C)CCCNC(=O)c1ccc(C(*)=O)cc1,150.0,P100140,Polyamides/thioamides,50.32,1.95
*CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,147.0,P100141,Polyamides/thioamides,58.38,2.34
*CCC(C)(C)CC(C)CNC(=O)c1ccc(C(=O)N*)cc1,148.0,P100142,Polyamides/thioamides,54.74,2.32
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,294.5,P100143,Polyamides/thioamides,105.0,4.2
*CCCCCCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)C(C)C)C(C)C,142.5,P100144,Polyamides/thioamides,41.01,1.06
*CCCC(CC)CCNC(=O)c1ccc(C(=O)N*)cc1,135.0,P100147,Polyamides/thioamides,55.83,2.22
*c1cccc(NC(=O)CCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,140.0,P100150,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",78.81,2.83
*c1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,194.0,P100151,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",80.47,3.13
*c1cccc(NC(=O)CCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,125.0,P100152,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",76.26,2.59
*c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,178.0,P100153,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",81.73,2.8
*c1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,107.0,P100157,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",65.75,2.43
*c1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,160.0,P100158,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",67.43,2.73
*c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,163.0,P100161,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",79.75,2.68
*c1cccc(NC(=O)CCCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,112.0,P100162,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",72.84,2.39
*c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,72.34,P100163,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",62.66,2.45
*c1cccc(NC(=O)CCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,125.0,P100164,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",69.43,2.7
*NC(CCC(=O)OC)C(*)=O,0.0,P100170,Polyamides/thioamides,27.15,0.76
*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,82.0,P100172,Polyamides/thioamides,34.94,0.91
*CCCCCCCCCCC(=O)NCCCCCC(=O)N*,25.5,P100185,Polyamides/thioamides,16.56,0.33
*NC(C)CC(*)=O,125.0,P100186,Polyamides/thioamides,43.16,1.6
*CCCC(=O)N*,62.8,P100187,Polyamides/thioamides,32.58,1.05
*CCNC(=O)CCCCC(=O)N*,71.0,P100193,Polyamides/thioamides,34.03,1.04
*CCCCCNC(=O)CC(=O)N*,65.0,P100203,Polyamides/thioamides,31.65,1.03
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,47.0,P100212,Polyamides/thioamides,9.07,0.1
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,36.0,P100218,Polyamides/thioamides,5.0,0.1
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,46.0,P100227,Polyamides/thioamides,5.0,0.1
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,40.0,P100231,Polyamides/thioamides,10.68,0.21
*CCCNC(=O)c1ccc(C(=O)N*)cc1,180.0,P100282,Polyamides/thioamides,64.69,2.39
*CCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,95.0,P100288,Polyamides/thioamides,50.19,1.71
*CCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,85.0,P100289,Polyamides/thioamides,45.6,1.48
*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,123.0,P100299,Polyamides/thioamides,54.89,1.9
*CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,140.0,P100305,Polyamides/thioamides,68.79,2.61
*CCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,85.0,P100312,Polyamides/thioamides,36.99,1.25
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,113.0,P100325,Polyamides/thioamides,41.3,1.18
*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,89.0,P100333,Polyamides/thioamides,27.67,0.76
*CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N*)CC1,85.0,P100335,Polyamides/thioamides,28.4,0.66
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCC(*)=O)CC2)CC1,116.0,P100337,Polyamides/thioamides,33.79,0.96
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,105.0,P100338,Polyamides/thioamides,30.68,0.74
*Nc1cccc(NC(=O)CCCCC(*)=O)c1,114.25,P100348,Polyamides/thioamides,57.6,1.85
*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,133.0,P100349,Polyamides/thioamides,57.87,2.07
*Nc1cccc(NC(=O)CCCCCCC(*)=O)c1,115.5,P100358,Polyamides/thioamides,48.43,1.93
*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1,138.0,P100359,Polyamides/thioamides,53.46,1.86
*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCC(*)=O)cc2)cc1,140.0,P100367,Polyamides/thioamides,68.79,2.7
*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,125.0,P100369,Polyamides/thioamides,44.54,1.88
*Nc1ccc(Cc2ccc(NC(=O)CCCCCCCCC(*)=O)cc2)cc1,160.0,P100373,Polyamides/thioamides,71.04,2.97
*CCCCCCCCCCC(=O)N(*)C,-12.0,P100394,Polyamides/thioamides,18.84,0.4
*CCCCCCCCCCCC(=O)N(*)C,-29.0,P100397,Polyamides/thioamides,16.81,0.28
*NC(CCC(=O)OCc1ccccc1)C(*)=O,17.0,P100439,Polyamides/thioamides,41.52,1.58
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,80.0,P100463,"Polyamides/thioamides, Polyimines",50.4,1.68
*Nc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(*)=O)cc3)cc2)cc1,252.0,P100496,Polyamides/thioamides,112.02,4.64
*CCCCCCNC(=O)C(=O)N*,250.0,P100532,Polyamides/thioamides,49.19,2.07
*C(=O)c1ccc(C(=O)N2CC(C)N(*)CC2C)cc1,350.0,P100548,Polyamides/thioamides,95.46,3.32
*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,214.5,P100556,Polyamides/thioamides,73.46,2.54
*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,158.0,P100621,Polyamides/thioamides,63.11,2.35
*Nc1ccc(CC(C)(C)NC(=O)CCCCC(*)=O)cc1,130.0,P100622,Polyamides/thioamides,55.23,1.98
*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,92.0,P100624,Polyamides/thioamides,44.81,1.45
*Nc1ccc(CC(C)(C)NC(=O)c2ccc(C(*)=O)cc2)cc1,175.0,P100627,Polyamides/thioamides,76.98,3.08
*CC(C)C(=O)N*,96.0,P100643,Polyamides/thioamides,38.79,1.4
*C(=O)NC1CCCC(*)O1,145.0,P100665,"Polyoxides/ethers/acetals, Polyamides/thioamides",45.42,1.75
*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,107.0,P100666,Polyamides/thioamides,40.67,1.17
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,131.0,P100673,Polyamides/thioamides,32.19,0.74
*NC(CCC(=O)OCCCCC)C(*)=O,-20.0,P100681,Polyamides/thioamides,21.08,0.46
*NC(CCC(=O)OCCCC)C(*)=O,-15.0,P100682,Polyamides/thioamides,23.72,0.5
*NC(CCC(=O)OCCCCCC)C(*)=O,-25.0,P100686,Polyamides/thioamides,18.0,0.35
*NC(CCC(=O)OCC)C(*)=O,0.0,P100688,Polyamides/thioamides,23.69,0.64
*NC(CCC(=O)OCCCCCCCC)C(*)=O,-59.5,P100690,Polyamides/thioamides,13.32,0.1
*NC(CCC(=O)OCCC)C(*)=O,-10.0,P100691,Polyamides/thioamides,23.64,0.65
*CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,45.5,P100693,Polyamides/thioamides,18.67,0.42
*CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,44.0,P100694,Polyamides/thioamides,17.08,0.35
*CCCCCCNC(=O)CCc1ccc(CC(=O)N*)cc1,87.0,P100735,Polyamides/thioamides,48.57,1.81
*CCCCCCNC(=O)CC(C)(C)c1ccc(C(C)(C)CC(=O)N*)cc1,91.0,P100738,Polyamides/thioamides,50.41,1.59
*CCCCCCNC(=O)CC(C)c1ccc(C(C)CC(=O)N*)cc1,88.0,P100739,Polyamides/thioamides,43.98,1.53
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)cc1,279.0,P100743,Polyamides/thioamides,103.01,4.77
*Nc1ccc(NC(=O)CCCCCCCC(*)=O)cc1,130.0,P100759,Polyamides/thioamides,54.01,1.89
*Nc1ccc(NC(=O)CCCC(*)=O)cc1,135.0,P100766,Polyamides/thioamides,61.04,2.0
*CCCCNC(=O)c1cccc(C(=O)N*)c1,141.0,P100775,Polyamides/thioamides,62.64,2.13
*CCCCCCNC(=O)c1c(Cl)c(Cl)c(C(=O)N*)c(Cl)c1Cl,282.0,P100793,Polyamides/thioamides,75.08,2.87
*CCCCCCCCc1nc2cc(NC(=O)CCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,92.0,P100794,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",100.9,3.79
*CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,86.0,P100795,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",99.07,4.12
*CCCCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,93.0,P100796,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",94.57,4.04
*CCCCCCc1nc2cc(NC(=O)CCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,77.0,P100797,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",84.47,3.81
*Nc1ccc(NC(=O)CCCCCC(*)=O)cc1,133.0,P100800,Polyamides/thioamides,52.19,2.16
*Nc1ccc(CCNC(=O)CCCCC(*)=O)cc1,115.0,P100814,Polyamides/thioamides,48.89,1.74
*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(S(=O)(=O)c3ccccc3)c2)c1,277.0,P100815,Polyamides/thioamides,117.86,4.12
*Nc1ccc(NC(=O)c2cc(C(*)=O)cc(S(=O)(=O)c3ccccc3)c2)cc1,308.0,P100816,Polyamides/thioamides,108.8,4.52
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,319.0,P100817,Polyamides/thioamides,132.46,5.2
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,279.0,P100818,"Polyoxides/ethers/acetals, Polyamides/thioamides",122.62,5.04
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,270.0,P100819,Polyamides/thioamides,120.42,5.1
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,287.0,P100820,Polyamides/thioamides,127.97,5.69
*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,307.0,P100821,"Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",135.16,5.16
*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,53.4,P100822,Polyamides/thioamides,23.2,0.58
*Nc1ccc(NC(=O)c2cccc(C(=O)c3ccc(C(*)=O)cc3)c2)cc1,257.5,P104291,"Polyamides/thioamides, Polyketones/thioketones",113.64,4.2
*Nc1cccc(C(=O)c2ccc(NC(=O)c3cccc(C(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,215.0,P104293,"Polyamides/thioamides, Polyketones/thioketones",121.62,4.97
*Nc1ccc(Cc2ccc(NC(=O)/C=C/c3ccc(/C=C/C(*)=O)cc3)cc2)cc1,230.0,P104306,Polyamides/thioamides,96.79,4.29
*Nc1c(-c2ccccc2)cc(-c2ccc(-c3cc(-c4ccccc4)c(NC(=O)c4ccc(C(*)=O)cc4)c(-c4ccccc4)c3)cc2)cc1-c1ccccc1,135.0,P104342,Polyamides/thioamides,187.83,7.93
*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,366.0,P104376,"Polyamides/thioamides, Polyketones/thioketones",125.04,5.36
*Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c(C)c2C)cc1,345.0,P104378,"Polyamides/thioamides, Polyketones/thioketones",128.54,6.01
*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(C#N)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(C#N)cc2)c1,167.0,P104388,Polyamides/thioamides,120.28,4.01
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3[nH]2)c1,267.5,P104420,Polyamides/thioamides,120.03,5.41
*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(C#N)cc2)c1,157.0,P104434,Polyamides/thioamides,122.11,3.75
*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(C#N)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c1,165.0,P104435,Polyamides/thioamides,118.61,3.71
*CCN(C)C(=O)CCCCCCCCC(=O)N(*)C,0.0,P104465,Polyamides/thioamides,19.2,0.47
*Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,243.0,P104472,Polyamides/thioamides,134.78,5.35
*CCCCCCNC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)N*)cc32)cc1,190.0,P104576,Polyamides/thioamides,86.32,3.07
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nc3ccccc3oc2=O)c1,103.0,P109023,Polyamides/thioamides,114.9,4.14
*CCOC(=O)NCCCCCCNC(=O)O*,56.0,P110004,Polyurethanes/thiourethanes,27.9,0.89
*CCOC(=O)NCCCCCCCCCNC(=O)O*,44.0,P110006,Polyurethanes/thiourethanes,21.88,0.66
*CCOC(=O)NCCCCCCCCCCNC(=O)O*,60.8,P110007,Polyurethanes/thiourethanes,22.17,0.62
*CCCOC(=O)NCCCCCCNC(=O)O*,55.0,P110008,Polyurethanes/thiourethanes,28.86,0.83
*CCCCOC(=O)NCCCCCCNC(=O)O*,33.5,P110013,Polyurethanes/thiourethanes,22.78,0.59
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,33.0,P110017,Polyurethanes/thiourethanes,33.6,0.62
